28.809932	64.858346	75.043369	84.117964	94.602386	99.823203	28.809932	64.858346	75.043369	84.117964	94.602386	99.823203	28.809932	64.858346	75.043369	84.117964	94.602386	99.823203	28.809932	64.858346	75.043369	84.117964	94.602386	99.823203	28.809932	64.858346	75.043369	84.117964	94.602386	99.823203
18.412623	57.017244	69.839987	81.460624	90.683379	99.974278	18.412623	57.017244	69.839987	81.460624	90.683379	99.974278	18.412623	57.017244	69.839987	81.460624	90.683379	99.974278	18.412623	57.017244	69.839987	81.460624	90.683379	99.974278	18.412623	57.017244	69.839987	81.460624	90.683379	99.974278
17.596212	60.430767	73.587374	82.465457	90.483169	99.974276	17.596212	60.430767	73.587374	82.465457	90.483169	99.974276	17.596212	60.430767	73.587374	82.465457	90.483169	99.974276	17.596212	60.430767	73.587374	82.465457	90.483169	99.974276	17.596212	60.430767	73.587374	82.465457	90.483169	99.974276
19.997309	55.551349	69.474665	78.955826	89.788956	99.974277	19.997309	55.551349	69.474665	78.955826	89.788956	99.974277	19.997309	55.551349	69.474665	78.955826	89.788956	99.974277	19.997309	55.551349	69.474665	78.955826	89.788956	99.974277	19.997309	55.551349	69.474665	78.955826	89.788956	99.974277
16.877619	51.003805	64.23322	75.455188	85.928154	99.974278	16.877619	51.003805	64.23322	75.455188	85.928154	99.974278	16.877619	51.003805	64.23322	75.455188	85.928154	99.974278	16.877619	51.003805	64.23322	75.455188	85.928154	99.974278	16.877619	51.003805	64.23322	75.455188	85.928154	99.974278
18.579568	62.986308	75.14582	86.249306	94.229141	99.966631	18.579568	62.986308	75.14582	86.249306	94.229141	99.966631	18.579568	62.986308	75.14582	86.249306	94.229141	99.966631	18.579568	62.986308	75.14582	86.249306	94.229141	99.966631	18.579568	62.986308	75.14582	86.249306	94.229141	99.966631
42.291519	81.00828	89.177904	94.086702	97.582873	99.974271	42.291519	81.00828	89.177904	94.086702	97.582873	99.974271	42.291519	81.00828	89.177904	94.086702	97.582873	99.974271	42.291519	81.00828	89.177904	94.086702	97.582873	99.974271	42.291519	81.00828	89.177904	94.086702	97.582873	99.974271
35.451274	69.475262	82.426144	90.155937	97.908255	99.97427	35.451274	69.475262	82.426144	90.155937	97.908255	99.97427	35.451274	69.475262	82.426144	90.155937	97.908255	99.97427	35.451274	69.475262	82.426144	90.155937	97.908255	99.97427	35.451274	69.475262	82.426144	90.155937	97.908255	99.97427
28.497356	70.789292	82.430225	90.218296	96.808308	99.974277	28.497356	70.789292	82.430225	90.218296	96.808308	99.974277	28.497356	70.789292	82.430225	90.218296	96.808308	99.974277	28.497356	70.789292	82.430225	90.218296	96.808308	99.974277	28.497356	70.789292	82.430225	90.218296	96.808308	99.974277
21.660501	64.786022	76.960357	86.733288	94.962414	99.974277	21.660501	64.786022	76.960357	86.733288	94.962414	99.974277	21.660501	64.786022	76.960357	86.733288	94.962414	99.974277	21.660501	64.786022	76.960357	86.733288	94.962414	99.974277	21.660501	64.786022	76.960357	86.733288	94.962414	99.974277
2.177717	70.008689	82.096766	89.239922	95.957675	99.974276	2.177717	70.008689	82.096766	89.239922	95.957675	99.974276	2.177717	70.008689	82.096766	89.239922	95.957675	99.974276	2.177717	70.008689	82.096766	89.239922	95.957675	99.974276	2.177717	70.008689	82.096766	89.239922	95.957675	99.974276
19.431299	59.00323	70.906301	82.202545	92.483401	99.974279	19.431299	59.00323	70.906301	82.202545	92.483401	99.974279	19.431299	59.00323	70.906301	82.202545	92.483401	99.974279	19.431299	59.00323	70.906301	82.202545	92.483401	99.974279	19.431299	59.00323	70.906301	82.202545	92.483401	99.974279
21.445722	59.358241	73.534048	83.629776	93.510922	99.974276	21.445722	59.358241	73.534048	83.629776	93.510922	99.974276	21.445722	59.358241	73.534048	83.629776	93.510922	99.974276	21.445722	59.358241	73.534048	83.629776	93.510922	99.974276	21.445722	59.358241	73.534048	83.629776	93.510922	99.974276
23.726678	56.692976	70.998108	80.875505	91.568178	99.974278	23.726678	56.692976	70.998108	80.875505	91.568178	99.974278	23.726678	56.692976	70.998108	80.875505	91.568178	99.974278	23.726678	56.692976	70.998108	80.875505	91.568178	99.974278	23.726678	56.692976	70.998108	80.875505	91.568178	99.974278
21.119447	54.76216	67.735752	78.494849	88.830113	99.974278	21.119447	54.76216	67.735752	78.494849	88.830113	99.974278	21.119447	54.76216	67.735752	78.494849	88.830113	99.974278	21.119447	54.76216	67.735752	78.494849	88.830113	99.974278	21.119447	54.76216	67.735752	78.494849	88.830113	99.974278
19.984984	58.858709	72.569044	83.7301	93.514387	99.974277	19.984984	58.858709	72.569044	83.7301	93.514387	99.974277	19.984984	58.858709	72.569044	83.7301	93.514387	99.974277	19.984984	58.858709	72.569044	83.7301	93.514387	99.974277	19.984984	58.858709	72.569044	83.7301	93.514387	99.974277
18.452936	60.531124	75.662786	86.226021	94.650033	99.974278	18.452936	60.531124	75.662786	86.226021	94.650033	99.974278	18.452936	60.531124	75.662786	86.226021	94.650033	99.974278	18.452936	60.531124	75.662786	86.226021	94.650033	99.974278	18.452936	60.531124	75.662786	86.226021	94.650033	99.974278
35.116669	69.564049	79.137254	85.258591	92.142023	99.974277	35.116669	69.564049	79.137254	85.258591	92.142023	99.974277	35.116669	69.564049	79.137254	85.258591	92.142023	99.974277	35.116669	69.564049	79.137254	85.258591	92.142023	99.974277	35.116669	69.564049	79.137254	85.258591	92.142023	99.974277
26.310814	60.564875	72.000653	79.995224	89.30989	99.974277	26.310814	60.564875	72.000653	79.995224	89.30989	99.974277	26.310814	60.564875	72.000653	79.995224	89.30989	99.974277	26.310814	60.564875	72.000653	79.995224	89.30989	99.974277	26.310814	60.564875	72.000653	79.995224	89.30989	99.974277
26.782579	67.172129	79.134663	86.363677	93.680429	99.974276	26.782579	67.172129	79.134663	86.363677	93.680429	99.974276	26.782579	67.172129	79.134663	86.363677	93.680429	99.974276	26.782579	67.172129	79.134663	86.363677	93.680429	99.974276	26.782579	67.172129	79.134663	86.363677	93.680429	99.974276
28.807059	62.777649	74.235946	81.773294	90.785318	99.974277	28.807059	62.777649	74.235946	81.773294	90.785318	99.974277	28.807059	62.777649	74.235946	81.773294	90.785318	99.974277	28.807059	62.777649	74.235946	81.773294	90.785318	99.974277	28.807059	62.777649	74.235946	81.773294	90.785318	99.974277
21.07483	55.443233	68.532883	79.031768	89.398189	99.974278	21.07483	55.443233	68.532883	79.031768	89.398189	99.974278	21.07483	55.443233	68.532883	79.031768	89.398189	99.974278	21.07483	55.443233	68.532883	79.031768	89.398189	99.974278	21.07483	55.443233	68.532883	79.031768	89.398189	99.974278
16.837774	47.960406	63.455907	73.123347	85.954529	99.974279	16.837774	47.960406	63.455907	73.123347	85.954529	99.974279	16.837774	47.960406	63.455907	73.123347	85.954529	99.974279	16.837774	47.960406	63.455907	73.123347	85.954529	99.974279	16.837774	47.960406	63.455907	73.123347	85.954529	99.974279
6.466535	55.451197	68.420849	80.700778	89.320458	99.974278	6.466535	55.451197	68.420849	80.700778	89.320458	99.974278	6.466535	55.451197	68.420849	80.700778	89.320458	99.974278	6.466535	55.451197	68.420849	80.700778	89.320458	99.974278	6.466535	55.451197	68.420849	80.700778	89.320458	99.974278
25.355956	66.786337	78.698824	86.994267	93.348429	99.95975	25.355956	66.786337	78.698824	86.994267	93.348429	99.95975	25.355956	66.786337	78.698824	86.994267	93.348429	99.95975	25.355956	66.786337	78.698824	86.994267	93.348429	99.95975	25.355956	66.786337	78.698824	86.994267	93.348429	99.95975
22.855883	66.676537	79.644231	89.133614	97.271626	99.974277	22.855883	66.676537	79.644231	89.133614	97.271626	99.974277	22.855883	66.676537	79.644231	89.133614	97.271626	99.974277	22.855883	66.676537	79.644231	89.133614	97.271626	99.974277	22.855883	66.676537	79.644231	89.133614	97.271626	99.974277
27.469573	65.665965	80.745588	90.791041	97.509012	99.974278	27.469573	65.665965	80.745588	90.791041	97.509012	99.974278	27.469573	65.665965	80.745588	90.791041	97.509012	99.974278	27.469573	65.665965	80.745588	90.791041	97.509012	99.974278	27.469573	65.665965	80.745588	90.791041	97.509012	99.974278
12.138089	68.231907	80.893459	87.50057	93.311238	99.974279	12.138089	68.231907	80.893459	87.50057	93.311238	99.974279	12.138089	68.231907	80.893459	87.50057	93.311238	99.974279	12.138089	68.231907	80.893459	87.50057	93.311238	99.974279	12.138089	68.231907	80.893459	87.50057	93.311238	99.974279
28.256686	69.601487	80.053124	88.832031	96.041687	99.969028	28.256686	69.601487	80.053124	88.832031	96.041687	99.969028	28.256686	69.601487	80.053124	88.832031	96.041687	99.969028	28.256686	69.601487	80.053124	88.832031	96.041687	99.969028	28.256686	69.601487	80.053124	88.832031	96.041687	99.969028
23.365013	67.821489	80.154442	89.334885	96.863845	99.974275	23.365013	67.821489	80.154442	89.334885	96.863845	99.974275	23.365013	67.821489	80.154442	89.334885	96.863845	99.974275	23.365013	67.821489	80.154442	89.334885	96.863845	99.974275	23.365013	67.821489	80.154442	89.334885	96.863845	99.974275
25.589487	64.789531	78.009495	87.120667	94.816085	99.974279	25.589487	64.789531	78.009495	87.120667	94.816085	99.974279	25.589487	64.789531	78.009495	87.120667	94.816085	99.974279	25.589487	64.789531	78.009495	87.120667	94.816085	99.974279	25.589487	64.789531	78.009495	87.120667	94.816085	99.974279
17.795984	60.651768	72.909556	83.67714	92.910185	99.974277	17.795984	60.651768	72.909556	83.67714	92.910185	99.974277	17.795984	60.651768	72.909556	83.67714	92.910185	99.974277	17.795984	60.651768	72.909556	83.67714	92.910185	99.974277	17.795984	60.651768	72.909556	83.67714	92.910185	99.974277
25.091594	68.369339	79.771897	87.533761	95.193139	99.974275	25.091594	68.369339	79.771897	87.533761	95.193139	99.974275	25.091594	68.369339	79.771897	87.533761	95.193139	99.974275	25.091594	68.369339	79.771897	87.533761	95.193139	99.974275	25.091594	68.369339	79.771897	87.533761	95.193139	99.974275
17.178658	49.996929	62.28877	71.430146	81.858634	99.974277	17.178658	49.996929	62.28877	71.430146	81.858634	99.974277	17.178658	49.996929	62.28877	71.430146	81.858634	99.974277	17.178658	49.996929	62.28877	71.430146	81.858634	99.974277	17.178658	49.996929	62.28877	71.430146	81.858634	99.974277
28.893466	69.915275	87.732581	97.037422	99.177905	99.974279	28.893466	69.915275	87.732581	97.037422	99.177905	99.974279	28.893466	69.915275	87.732581	97.037422	99.177905	99.974279	28.893466	69.915275	87.732581	97.037422	99.177905	99.974279	28.893466	69.915275	87.732581	97.037422	99.177905	99.974279
21.738399	60.276519	77.763467	90.168439	97.217465	99.974279	21.738399	60.276519	77.763467	90.168439	97.217465	99.974279	21.738399	60.276519	77.763467	90.168439	97.217465	99.974279	21.738399	60.276519	77.763467	90.168439	97.217465	99.974279	21.738399	60.276519	77.763467	90.168439	97.217465	99.974279
28.4111	67.040505	77.846693	86.066994	93.825455	99.97428	28.4111	67.040505	77.846693	86.066994	93.825455	99.97428	28.4111	67.040505	77.846693	86.066994	93.825455	99.97428	28.4111	67.040505	77.846693	86.066994	93.825455	99.97428	28.4111	67.040505	77.846693	86.066994	93.825455	99.97428
21.943337	66.788635	77.292461	86.593761	93.982147	99.974277	21.943337	66.788635	77.292461	86.593761	93.982147	99.974277	21.943337	66.788635	77.292461	86.593761	93.982147	99.974277	21.943337	66.788635	77.292461	86.593761	93.982147	99.974277	21.943337	66.788635	77.292461	86.593761	93.982147	99.974277
12.774971	62.32333	74.001829	82.415248	90.92969	99.974275	12.774971	62.32333	74.001829	82.415248	90.92969	99.974275	12.774971	62.32333	74.001829	82.415248	90.92969	99.974275	12.774971	62.32333	74.001829	82.415248	90.92969	99.974275	12.774971	62.32333	74.001829	82.415248	90.92969	99.974275
17.21265	61.525566	72.886388	83.556577	91.34334	99.974277	17.21265	61.525566	72.886388	83.556577	91.34334	99.974277	17.21265	61.525566	72.886388	83.556577	91.34334	99.974277	17.21265	61.525566	72.886388	83.556577	91.34334	99.974277	17.21265	61.525566	72.886388	83.556577	91.34334	99.974277
5.263918	79.583372	86.974261	92.068418	97.297482	99.974276	5.263918	79.583372	86.974261	92.068418	97.297482	99.974276	5.263918	79.583372	86.974261	92.068418	97.297482	99.974276	5.263918	79.583372	86.974261	92.068418	97.297482	99.974276	5.263918	79.583372	86.974261	92.068418	97.297482	99.974276
26.901789	64.443828	75.706383	85.276808	92.902955	99.974116	26.901789	64.443828	75.706383	85.276808	92.902955	99.974116	26.901789	64.443828	75.706383	85.276808	92.902955	99.974116	26.901789	64.443828	75.706383	85.276808	92.902955	99.974116	26.901789	64.443828	75.706383	85.276808	92.902955	99.974116
23.926655	58.879512	71.343181	78.86339	87.659279	99.974273	23.926655	58.879512	71.343181	78.86339	87.659279	99.974273	23.926655	58.879512	71.343181	78.86339	87.659279	99.974273	23.926655	58.879512	71.343181	78.86339	87.659279	99.974273	23.926655	58.879512	71.343181	78.86339	87.659279	99.974273
26.146503	62.327504	75.003938	84.84845	95.172719	99.974276	26.146503	62.327504	75.003938	84.84845	95.172719	99.974276	26.146503	62.327504	75.003938	84.84845	95.172719	99.974276	26.146503	62.327504	75.003938	84.84845	95.172719	99.974276	26.146503	62.327504	75.003938	84.84845	95.172719	99.974276
26.908827	63.729239	77.745919	87.119023	96.481395	99.974279	26.908827	63.729239	77.745919	87.119023	96.481395	99.974279	26.908827	63.729239	77.745919	87.119023	96.481395	99.974279	26.908827	63.729239	77.745919	87.119023	96.481395	99.974279	26.908827	63.729239	77.745919	87.119023	96.481395	99.974279
27.591437	62.845425	77.309224	86.680563	95.602302	99.97428	27.591437	62.845425	77.309224	86.680563	95.602302	99.97428	27.591437	62.845425	77.309224	86.680563	95.602302	99.97428	27.591437	62.845425	77.309224	86.680563	95.602302	99.97428	27.591437	62.845425	77.309224	86.680563	95.602302	99.97428
25.36694	60.678126	74.51099	84.040637	92.485503	99.97428	25.36694	60.678126	74.51099	84.040637	92.485503	99.97428	25.36694	60.678126	74.51099	84.040637	92.485503	99.97428	25.36694	60.678126	74.51099	84.040637	92.485503	99.97428	25.36694	60.678126	74.51099	84.040637	92.485503	99.97428
36.062877	75.210559	86.366143	92.020773	97.895096	99.974274	36.062877	75.210559	86.366143	92.020773	97.895096	99.974274	36.062877	75.210559	86.366143	92.020773	97.895096	99.974274	36.062877	75.210559	86.366143	92.020773	97.895096	99.974274	36.062877	75.210559	86.366143	92.020773	97.895096	99.974274
56.224685	81.079281	87.994666	91.66566	95.950925	99.204248	56.224685	81.079281	87.994666	91.66566	95.950925	99.204248	56.224685	81.079281	87.994666	91.66566	95.950925	99.204248	56.224685	81.079281	87.994666	91.66566	95.950925	99.204248	56.224685	81.079281	87.994666	91.66566	95.950925	99.204248
